B0		B1		error
3.999000	8.413896	-399.900000
7.123388	13.412916	-312.438766
10.420244	21.325371	-329.685613
12.334074	24.035355	-191.383031
16.888673	37.699151	-455.459862
18.970458	41.831494	-208.178513
21.288058	45.386693	-231.760030
22.417499	46.998406	-112.944131
23.664746	48.719607	-124.724701
25.125228	50.901566	-146.048161
26.286475	53.154386	-116.124734
28.430523	57.442481	-214.404753
30.360545	61.090222	-193.002188
34.320319	78.822092	-395.977440
35.576652	80.415122	-125.633268
37.870338	85.690599	-229.368568
39.359518	87.656317	-148.918072
39.881491	88.301476	-52.197273
42.178871	94.295339	-229.737959
44.888990	102.509712	-271.011956
45.157754	102.984617	-26.876350
45.311827	103.275506	-15.407290
45.631169	103.787732	-31.934261
45.737542	103.996436	-10.637301
46.973705	108.805111	-123.616323
47.806112	109.720758	-83.240673
50.373322	113.463751	-256.721023
51.693495	116.798506	-132.017244
53.356993	120.458202	-166.349792
52.645940	118.583156	71.105270
53.437736	120.039269	-79.179637
53.401966	120.003499	3.577006
53.568875	120.343993	-16.690896
55.056995	125.012226	-148.812018
55.101454	125.092741	-4.445863
55.251857	125.308870	-15.040277
55.445761	125.549117	-19.390454
55.664597	126.015674	-21.883520
55.286390	124.421533	37.820663
54.913533	123.615415	37.285745
55.992437	125.410712	-107.890416
55.924821	125.259387	6.761610
55.290164	123.630223	63.465667
56.243700	124.774466	-95.353568
56.417184	124.922275	-17.348455
56.538452	125.146863	-12.126763
56.862551	125.536753	-32.409872

57.651632	127.196980	-78.908120
58.338964	128.296711	-68.733200
58.366453	128.362686	-2.748929
58.285173	128.247593	8.128016
59.253893	131.153754	-96.872048
59.056952	130.762827	19.694096
59.609481	131.610406	-55.252872
59.125296	130.919473	48.418530
58.847354	130.535914	27.794169
58.733674	130.366076	11.368009
58.017225	128.976165	71.644861
58.327530	129.596774	-31.030444
58.594866	130.102039	-26.733567
59.181948	132.730992	-58.708205
59.506099	133.142016	-32.415154
60.347772	135.077863	-84.167263
60.960266	135.886356	-61.249449
60.670108	135.527721	29.015802
61.527469	137.764575	-85.736068
62.726550	141.398989	-119.908105
62.129764	140.344469	59.678564
61.408763	138.983219	72.100122
60.994385	138.318556	41.437846
60.269631	136.896589	72.475391
60.080657	136.161481	18.897361
60.481074	136.601940	-40.041713
62.529607	139.588701	-204.853297
63.068301	140.949441	-53.869333
64.086730	143.189985	-101.842930
62.668943	139.451280	141.778720
62.976744	140.017327	-30.780153
62.645803	139.686387	33.094071
62.318743	139.019183	32.706032
63.133524	141.575151	-81.478078
62.797263	140.966182	33.626122
62.642606	140.743940	15.465666
62.571363	140.655669	7.124348
62.396870	140.283651	17.449250
61.349945	135.870864	104.692461
60.668918	134.398483	68.102754
61.510838	135.799438	-84.192007
61.155538	135.004277	35.529979
60.218423	132.598702	93.711517
61.015054	133.554660	-79.663134
61.066018	133.598081	-5.096376
60.980121	133.439000	8.589664
61.160049	133.655453	-17.992761

61.735338	134.865861	-57.528877
62.259131	135.703929	-52.379285
62.069645	135.249164	18.948561
61.853821	134.943556	21.582461
62.585976	137.140022	-73.215511
62.236886	136.447079	34.908918
62.670419	137.112119	-43.353294
62.077115	136.265474	59.330413
61.695881	135.739370	38.123469
61.475976	135.410832	21.990500
60.634236	133.777857	84.173990
60.822336	134.154058	-18.810051
60.978591	134.449380	-15.625495
61.347162	136.099840	-36.857087
61.606944	136.429244	-25.978241
62.352002	138.142877	-74.505794
62.903996	138.871509	-55.199400
62.557505	138.443245	34.649182
63.319925	140.432401	-76.242068
64.420220	143.767394	-110.029467
63.764648	142.608998	65.557205
62.984543	141.136161	78.010437
62.519874	140.390831	46.466946
61.739207	138.859163	78.066685
61.459194	137.769911	28.001352
61.828133	138.175744	-36.893905
63.840249	141.109409	-201.211633
64.327423	142.340010	-48.717384
65.302668	144.485550	-97.524555
63.838558	140.624691	146.411065
64.113084	141.129545	-27.452636
63.759658	140.776118	35.342629
63.399228	140.040842	36.042939
64.171155	142.462376	-77.192649
63.808450	141.805517	36.270517
63.631620	141.551412	17.682977
63.540482	141.438492	9.113820
63.339608	141.010230	20.087347
62.252631	136.428621	108.697727
61.550518	134.910652	70.211309
62.375099	136.282756	-82.458157
62.000340	135.444045	37.475907
61.043488	132.987806	95.685204
61.827200	133.928260	-78.371145
61.866859	133.962049	-3.965923
61.766213	133.775653	10.064574
61.934230	133.977778	-16.801676

62.494995	135.157628	-56.076526
63.006523	135.976072	-51.152800
62.803032	135.487694	20.349097
62.576496	135.166919	22.653607
63.294724	137.321601	-71.822747
62.934943	136.607436	35.978103
63.359035	137.257994	-42.409250
62.756763	136.398552	60.227193
62.366896	135.860535	38.986765
62.138470	135.519267	22.842534
61.288002	133.869358	85.046849
61.467735	134.228824	-17.973282
61.616123	134.509277	-14.838788
61.975636	136.119178	-35.951335
62.228888	136.440302	-25.325247
62.967473	138.139046	-73.858417
63.513362	138.859620	-54.588987
63.160924	138.424006	35.243853
63.917812	140.398728	-75.688844
65.013149	143.718693	-109.533643
64.352508	142.551341	66.064079
63.567614	141.069460	78.489439
63.098183	140.316494	46.943027
62.313192	138.776341	78.499144
62.030660	137.677293	28.253157
62.394903	138.077960	-36.424318
64.402778	141.005441	-200.787431
64.886953	142.228466	-48.417478
65.859057	144.367096	-97.210421
64.392506	140.499801	146.655088
64.663789	140.998692	-27.128360
64.306165	140.641067	35.762481
63.943025	139.900262	36.313941
64.713924	142.318571	-77.089852
64.348395	141.656599	36.552856
64.168306	141.397811	18.008928
64.073704	141.280599	9.460193
63.870865	140.848145	20.283941
62.785407	136.272940	108.545796
62.081332	134.750730	70.407503
62.903266	136.118429	-82.193454
62.526903	135.276128	37.636310
61.569096	132.817437	95.780724
62.349596	133.754037	-78.049980
62.385515	133.784640	-3.591965
62.282969	133.594724	10.254669
62.447994	133.793250	-16.502579

63.007504	134.970459	-55.951008
63.516902	135.785495	-50.939761
63.312881	135.295845	20.402090
63.083963	134.971697	22.891798
63.802973	137.128725	-71.900945
63.441938	136.412071	36.103493
63.863957	137.059449	-42.201945
63.259469	136.196845	60.448791
62.867358	135.655731	39.211115
62.636988	135.311558	23.037021
61.785564	133.659796	85.142411
61.964512	134.017692	-17.894845
62.111923	134.296298	-14.741049
62.476015	135.926705	-36.409254
62.726704	136.244579	-25.068923
63.464812	137.942226	-73.810765
64.008327	138.659665	-54.351449
63.653410	138.220988	35.491673
64.410670	140.196680	-75.726032
65.507202	143.520269	-109.653192
64.845127	142.350382	66.207517
64.059100	140.866364	78.602648
63.588013	140.110739	47.108748
62.802160	138.568896	78.585284
62.522809	137.482218	27.935166
62.884276	137.879833	-36.146751
64.890145	140.804390	-200.586928
65.374525	142.027933	-48.437966
66.346165	144.165541	-97.164023
64.880058	140.299417	146.610698
65.150151	140.796119	-27.009313
64.789689	140.435656	36.046270
64.425904	139.693536	36.378427
65.198459	142.117040	-77.255473
64.831735	141.452903	36.672419
64.649739	141.191375	18.199556
64.552881	141.071367	9.685853
64.349710	140.638208	20.317036
63.268313	136.080117	108.139758
62.563578	134.556480	70.473527
63.383922	135.921533	-82.034440
63.007159	135.078337	37.676312
62.049626	132.620351	95.753250
62.827686	133.554022	-77.805952
62.860529	133.582005	-3.284287
62.756985	133.390241	10.354401
62.919730	133.586024	-16.274555

63.478883	134.762481	-55.915275
63.986895	135.575300	-50.801147
63.783218	135.086477	20.367614
63.552562	134.759867	23.065670
64.273240	136.921902	-72.067837
63.911608	136.204062	36.163216
64.332122	136.849130	-42.051360
63.725953	135.984128	60.616830
63.332113	135.440628	39.384050
63.100309	135.094313	23.180411
62.248466	133.441738	85.184275
62.427146	133.799099	-17.868058
62.574062	134.076769	-14.691556
62.943364	135.730502	-36.930164
63.191867	136.045605	-24.850360
63.929900	137.743079	-73.803242
64.471392	138.457849	-54.149236
64.114339	138.016532	35.705294
64.872324	139.994115	-75.798529
65.970380	143.322321	-109.805512
65.307170	142.150430	66.320920
64.520298	140.664816	78.687182
64.047832	139.906979	47.246663
63.261379	138.363958	78.645325
62.985407	137.290428	27.597176
63.344358	137.685274	-35.895122
65.348463	140.607260	-200.410512
65.833239	141.831804	-48.477599
66.804607	143.968813	-97.136793
65.339103	140.104280	146.550367
65.608195	140.599139	-26.909126
65.245121	140.236065	36.307333
64.880854	139.492961	36.426695
65.655152	141.921931	-77.429727
65.287394	141.255922	36.775770
65.103672	140.991914	18.372154
65.004746	140.869344	9.892654
64.801364	140.435734	20.338188
63.723984	135.894578	107.737984
63.018704	134.369762	70.528062
63.837604	135.732411	-81.890013
63.460536	134.888534	37.706740
62.503342	132.431417	95.719404
63.279132	133.362365	-77.578957
63.309093	133.387892	-2.996133
63.204658	133.194479	10.443469
63.365282	133.387709	-16.062383

63.924152	134.563571	-55.886977
64.430893	135.374357	-50.674134
64.227600	134.886453	20.329351
63.995332	134.557561	23.226817
64.717652	136.724521	-72.231984
64.355493	136.005637	36.215825
64.774612	136.648565	-41.911860
64.166881	135.781332	60.773114
63.771430	135.235610	39.545119
63.538295	134.887307	23.313430
62.686089	133.234026	85.220671
62.864547	133.590943	-17.845859
63.011023	133.867782	-14.647570
63.385313	135.543855	-37.429048
63.631764	135.856355	-24.645078
64.369750	137.553723	-73.798620
64.909344	138.265986	-53.959335
64.550283	137.822187	35.906103
65.308979	139.801625	-75.869632
66.408502	143.134279	-109.952294
65.744234	141.960518	66.426774
64.956577	140.473422	78.765693
64.482818	139.713512	47.375946
63.695811	138.169404	78.700728
63.423063	137.108414	27.274791
63.779639	137.500649	-35.657682
65.782084	140.420212	-200.244415
66.267248	141.645738	-48.516460
67.238369	143.782205	-97.112128
65.773449	139.919210	146.492044
66.041600	140.412340	-26.815124
65.676061	140.046800	36.553940
65.311346	139.302781	36.471534
66.087304	141.736962	-77.595830
65.718574	141.069193	36.872943
65.533224	140.802845	18.535005
65.432345	140.677856	10.087950
65.228770	140.243833	20.357533
64.155204	135.718755	107.356526
63.449413	134.192834	70.579154
64.266950	135.553216	-81.753711
63.889599	134.708706	37.735047
62.932731	132.252424	95.686847
63.706374	133.180797	-77.364360
63.733610	133.204002	-2.723587
63.628336	133.009034	10.527421
63.786954	133.199851	-15.861796

64.345560	134.375157	-55.860559
64.851102	135.184024	-50.554189
64.648174	134.696998	20.292760
64.414383	134.365950	23.379123
65.138260	136.537583	-72.387768
64.775607	135.817715	36.265362
65.193407	136.458621	-41.780018
64.584198	135.589280	60.920859
64.187224	135.041456	39.697405
63.952833	134.691275	23.439159
63.100284	133.037330	85.254906
63.278534	133.393831	-17.825057
63.424596	133.669887	-14.606125
63.803612	135.367123	-37.901652
64.048121	135.677160	-24.450877
64.786065	137.374431	-73.794412
65.323862	138.084323	-53.779686
64.962901	137.638175	36.096085
65.722272	139.619374	-75.937099
66.823186	142.956245	-110.091404
66.157917	141.780715	66.526871
65.369518	140.292218	78.839907
64.894536	139.530346	47.498235
64.107005	137.985211	78.753074
63.837310	136.936098	26.969474
64.191640	137.325861	-35.432982
66.192513	140.243133	-200.087255
66.678046	141.469590	-48.553333
67.648935	143.605545	-97.088856
66.184567	139.744008	146.436757
66.451829	140.235503	-26.726203
66.083956	139.867629	36.787332
65.718817	139.122745	36.513919
66.496348	141.561861	-77.753131
66.126699	140.892427	36.964878
65.939808	140.623864	18.689117
65.837080	140.496585	10.272776
65.633322	140.062173	20.375799
64.563368	135.552317	106.995380
63.857094	134.025351	70.627479
64.673341	135.383587	-81.624722
64.295723	134.538477	37.761808
63.339163	132.082988	95.655994
64.110775	133.008923	-77.161251
64.135432	133.029930	-2.465622
64.029363	132.833491	10.606862
64.186082	133.022025	-15.671947

64.744438	134.196805	-55.835578
65.248845	135.003856	-50.440673
65.046264	134.517662	20.258099
64.811031	134.184572	23.523273
65.536384	136.360630	-72.535253
65.173261	135.639832	36.312234
65.589814	136.278823	-41.655237
64.979207	135.407487	61.060694
64.580791	134.857674	39.841539
64.345210	134.505715	23.558156
63.492337	132.851141	85.287297
63.670391	133.207249	-17.805380
63.816060	133.482564	-14.566909
64.199550	135.199833	-38.349021
64.442221	135.507539	-24.267062
65.180125	137.204719	-73.790440
65.716221	137.912366	-53.609646
65.353462	137.463996	36.275906
66.113472	139.446862	-76.000971
67.215703	142.787724	-110.223090
66.549487	141.610520	66.621610
65.760385	140.120696	78.910148
65.284246	139.356968	47.613982
64.496219	137.810860	78.802616
64.229415	136.772990	26.680467
64.581618	137.160414	-35.220296
66.581003	140.075517	-199.938499
67.066885	141.302856	-48.588242
68.037553	143.438326	-97.066832
66.573709	139.578169	146.384420
66.840130	140.068116	-26.642038
66.470047	139.698034	37.008246
66.104507	138.952331	36.554036
66.883527	141.396118	-77.902030
66.513008	140.725108	37.051897
66.324658	140.454449	18.834989
66.220181	140.325002	10.447721
66.016250	139.890222	20.393085
64.949715	135.394775	106.653534
64.242983	133.866820	70.673219
65.058009	135.223024	-81.502629
64.680138	134.377348	37.787136
63.723870	131.922608	95.626789
64.493560	132.846236	-76.969001
64.515774	132.865163	-2.221447
64.408954	132.667331	10.682056
64.563876	132.853703	-15.492247

65.121995	134.027986	-55.811933
65.625328	134.833318	-50.333227
65.423075	134.347911	20.225290
65.186478	134.012889	23.659716
65.913226	136.193135	-72.674855
65.549660	135.471456	36.356598
65.965031	136.108636	-41.537126
65.353101	135.235411	61.193055
64.953321	134.683715	39.977968
64.716613	134.330073	23.670791
63.863434	132.674905	85.317955
64.041301	133.030640	-17.786756
64.186599	133.305253	-14.529789
64.574324	135.041485	-38.772478
64.815255	135.346985	-24.093074
65.553122	137.044078	-73.786680
66.087608	137.749601	-53.448695
65.723147	137.299127	36.446116
66.483762	139.283570	-76.061430
67.587239	142.628210	-110.347738
66.920126	141.449421	66.711286
66.130360	139.958343	78.976634
65.653124	139.192857	47.723541
64.864629	137.645830	78.849510
64.600560	136.618601	26.406906
64.950750	137.003810	-35.018979
66.948727	139.916860	-199.797695
67.434940	141.145034	-48.621284
68.405400	143.280045	-97.045986
66.942051	139.421195	146.334879
67.207675	139.909677	-26.562372
66.835501	139.537503	37.217351
66.469581	138.791026	36.592008
67.250011	141.239234	-78.042970
66.878668	140.566733	37.134264
66.688937	140.294090	18.973063
66.582804	140.162591	10.613315
66.378710	139.727461	20.409448
65.315410	135.245654	106.329959
64.608245	133.716763	70.716513
65.422116	135.071043	-81.387062
65.044005	134.224831	37.811111
64.088013	131.770801	95.599145
64.855883	132.692245	-76.787026
64.875787	132.709202	-1.990324
64.768254	132.510053	10.753230
64.921476	132.694378	-15.322152

65.479371	133.868190	-55.789553
65.981687	134.671895	-50.231524
65.779744	134.187233	20.194234
65.541856	133.850383	23.788866
66.269926	136.034593	-72.806996
65.905940	135.312081	36.398592
66.320193	135.947545	-41.425329
65.707010	135.072532	61.318340
65.305939	134.519054	40.107104
65.068165	134.163820	23.777406
64.214695	132.508089	85.346975
64.392386	132.863471	-17.769128
64.537333	133.137420	-14.494654
64.929066	134.891600	-39.173300
65.168349	135.195012	-23.928385
65.906181	136.892024	-73.783122
66.439144	137.595536	-53.296347
66.073072	137.143071	36.607227
66.834258	139.129006	-76.118657
67.938916	142.477222	-110.465723
67.270954	141.296934	66.796168
66.480558	139.804667	79.039566
66.002286	139.037518	47.827245
65.213347	137.489620	78.893897
64.951867	136.472464	26.147969
65.300151	136.855577	-34.828422
67.296796	139.766684	-199.664418
67.783321	140.995648	-48.652561
68.753584	143.130225	-97.026254
